shopName,spuName,categoryName,originPrice,praiseNum,saleVolume,sellStatus,boxFee,currentPrice,minPurchaseNum,realStock,spuPromotionInfo,skuListCount,categoryCount,categoryListCount,spuId,mtWmPoiId
"凉皮先生（东四店）","麻酱凉皮","热销",12,878,5258,0,1,12,-1,9992624,,1,10,13,98319729,1002498
"凉皮先生（东四店）","肉夹馍","热销",9,538,3880,0,0,9,-1,9984546,,1,10,13,102510799,1002498
"凉皮先生（东四店）","酸辣凉皮","热销",12,420,2416,0,1,12,-1,9990123,,1,10,13,98320241,1002498
"凉皮先生（东四店）","茶叶蛋","热销",3,174,1744,0,0,3,-1,-1,,1,10,13,128661813,1002498
"凉皮先生（东四店）","牛筋面","热销",14,317,1765,0,1,14,-1,7702,,1,10,13,105173756,1002498
"凉皮先生（东四店）","香酥饼","热销",4,136,1560,0,0,4,-1,-1,,1,10,13,156436325,1002498
"凉皮先生（东四店）","凉面","热销",13,169,1014,0,1,13,-1,8897,,1,10,13,105178589,1002498
"凉皮先生（东四店）","红豆薏米粥","热销",8,175,802,0,1,8,-1,9995895,,1,10,13,98320669,1002498
"凉皮先生（东四店）","烤红薯","热销",8,74,613,0,0,8,-1,-1,,1,10,13,154969334,1002498
"凉皮先生（东四店）","麻酱凉皮+秘制酸奶+鸡肉卷","热销",28,51,608,1,0,0,0,0,7折 每单限1份,0,10,13,154367138,1002498
"凉皮先生（东四店）","酸辣凉皮+秘制酸奶+菠萝金蜜瓜","招牌凉皮类",29,5,89,0,1,29,-1,9999905,,1,7,13,255160788,1002498
"凉皮先生（东四店）","麻酱凉皮+秘制酸奶+西瓜哈密瓜","招牌凉皮类",29,5,143,0,1,29,-1,9999851,,1,7,13,255159984,1002498
"凉皮先生（东四店）","麻酱凉皮","招牌凉皮类",12,878,5258,0,1,12,-1,9992624,,1,7,13,98319729,1002498
"凉皮先生（东四店）","孜然凉皮","招牌凉皮类",12,35,138,0,1,12,-1,8888162,,1,7,13,98494624,1002498
"凉皮先生（东四店）","酸辣凉皮","招牌凉皮类",12,420,2416,0,1,12,-1,9990123,,1,7,13,98320241,1002498
"凉皮先生（东四店）","凉面","招牌凉皮类",13,169,1014,0,1,13,-1,8897,,1,7,13,105178589,1002498
"凉皮先生（东四店）","牛筋面","招牌凉皮类",14,317,1765,0,1,14,-1,7702,,1,7,13,105173756,1002498
"凉皮先生（东四店）","手工西红柿鸡蛋面","特色美食秘制面类",18,19,132,0,1,18,-1,9999664,,1,4,13,210362024,1002498
"凉皮先生（东四店）","鸡蛋炸酱面","特色美食秘制面类",18,9,133,0,1,18,-1,-1,,1,4,13,156635164,1002498
"凉皮先生（东四店）","麻辣香锅面","特色美食秘制面类",18,114,338,0,1,18,-1,7156,,1,4,13,105361105,1002498
"凉皮先生（东四店）","一品焖面","特色美食秘制面类",18,74,321,0,1,18,-1,8232,,1,4,13,98324453,1002498
"凉皮先生（东四店）","红枣山药粥","营养粥类",8,40,435,0,1,8,-1,9999075,,1,3,13,211882683,1002498
"凉皮先生（东四店）","红豆薏米粥","营养粥类",8,175,802,0,1,8,-1,9995895,,1,3,13,98320669,1002498
"凉皮先生（东四店）","皮蛋瘦肉粥","营养粥类",8,111,463,0,1,8,-1,9999391,,1,3,13,97609369,1002498
"凉皮先生（东四店）","烤鸭腿","风味小吃",10,4,62,0,1,10,-1,9999926,,1,14,13,274142607,1002498
"凉皮先生（东四店）","卤鸡腿（整腿）","风味小吃",15,1,34,0,1,15,-1,9999961,,1,14,13,273769406,1002498
"凉皮先生（东四店）","台湾风味烤肠（猪肉）","风味小吃",4,0,151,0,0,4,-1,9999815,,1,14,13,273768608,1002498
"凉皮先生（东四店）","黑胡椒烤肠纯肉（猪肉）","风味小吃",6,1,33,0,0,6,-1,9999960,,1,14,13,273769033,1002498
"凉皮先生（东四店）","煎蛋","风味小吃",4,23,426,0,0.5,4,-1,87876,,1,14,13,211689288,1002498
"凉皮先生（东四店）","鲁西牛肉鲜辣酱50g","风味小吃",6,1,34,0,0,6,-1,-1,,1,14,13,206254769,1002498
"凉皮先生（东四店）","魔鬼辣酱50g","风味小吃",6,2,62,0,0,6,-1,9999833,,1,14,13,206257075,1002498
"凉皮先生（东四店）","海藻丝","风味小吃",6,50,306,0,0.5,6,-1,-1,,1,14,13,145804013,1002498
"凉皮先生（东四店）","烤红薯","风味小吃",8,74,613,0,0,8,-1,-1,,1,14,13,154969334,1002498
"凉皮先生（东四店）","白洋淀咸鸭蛋","风味小吃",4,43,487,0,0,4,-1,-1,,1,14,13,157569836,1002498
"凉皮先生（东四店）","秘制酸奶","风味小吃",7,59,414,0,0.5,7,-1,-1,,1,14,13,152849464,1002498
"凉皮先生（东四店）","茶叶蛋","风味小吃",3,174,1744,0,0,3,-1,-1,,1,14,13,128661813,1002498
"凉皮先生（东四店）","桂花蜜粽","风味小吃",7,60,441,0,1,7,-1,9998898,,1,14,13,98323057,1002498
"凉皮先生（东四店）","鸡肉卷","风味小吃",10,95,349,0,0,10,-1,9998274,,1,14,13,98321209,1002498
"凉皮先生（东四店）","凉皮面筋（无小料）需单点小料","秘制小料包类",8,7,164,0,1,8,-1,9999815,,1,6,13,268153459,1002498
"凉皮先生（东四店）","凉皮料水","秘制小料包类",2.5,5,64,0,0,2.5,-1,9999904,,1,6,13,244994724,1002498
"凉皮先生（东四店）","麻酱","秘制小料包类",2,33,322,0,0,2,-1,-1,,1,6,13,154728783,1002498
"凉皮先生（东四店）","蒜泥","秘制小料包类",2,15,80,0,0,2,-1,-1,,1,6,13,154728730,1002498
"凉皮先生（东四店）","���水","秘制小料包类",2,53,211,0,0,2,-1,99390,,1,6,13,100707031,1002498
"凉皮先生（东四店）","辣椒油","秘制小料包类",2,47,249,0,0,2,-1,99319,,1,6,13,98325332,1002498
"凉皮先生（东四店）","红牛","爽口饮料类",7,2,57,0,0,7,-1,-1,,1,9,13,264517680,1002498
"凉皮先生（东四店）","燕京啤酒（听装）","爽口饮料类",5,7,89,0,0,5,-1,9999815,,1,9,13,117624107,1002498
"凉皮先生（东四店）","王老吉","爽口饮料类",6,8,57,0,0,6,-1,9999869,,1,9,13,116869910,1002498
"凉皮先生（东四店）","农夫山泉","爽口饮料类",3,32,213,0,0,3,-1,9999606,,1,9,13,108393227,1002498
"凉皮先生（东四店）","酸梅汤","爽口饮料类",6,38,245,0,0,6,-1,9999578,,1,9,13,106048716,1002498
"凉皮先生（东四店）","北冰洋","爽口饮料类",6,25,130,0,0,6,-1,9999749,,1,9,13,104302084,1002498
"凉皮先生（东四店）","芬达","爽口饮料类",4,33,203,0,0,4,-1,9999653,,1,9,13,100146699,1002498
"凉皮先生（东四店）","雪碧","爽口饮料类",4,30,209,0,0,4,-1,9999619,,1,9,13,100132021,1002498
"凉皮先生（东四店）","可乐","爽口饮料类",4,33,253,0,0,4,-1,9999570,,1,9,13,100131647,1002498
"凉皮先生（东四店）","孜然凉皮+秘制酸奶+香酥饼","实惠套餐类",21,3,24,0,1,21,-1,9945,,1,3,13,154369073,1002498
"凉皮先生（东四店）","酸辣凉皮+秘制酸奶+香酥饼","实惠套餐类",21,19,98,0,1,21,-1,9791,,1,3,13,154368196,1002498
"凉皮先生（东四店）","麻酱凉皮+秘制酸奶+香酥饼","实惠套餐类",21,30,218,0,1,21,-1,9568,,1,3,13,154364688,1002498
"凉皮先生（东四店）","孜然凉皮+肉夹馍+自制酸奶","肉夹馍套餐",27,2,49,0,1,27,-1,-1,,1,3,13,167812706,1002498
"凉皮先生（东四店）","酸辣凉皮+肉夹馍+秘制酸奶","肉夹馍套餐",27,14,174,0,1,27,-1,-1,,1,3,13,167807649,1002498
"凉皮先生（东四店）","麻将凉皮+肉夹馍+秘制酸奶","肉夹馍套餐",27,44,371,0,1,27,-1,-1,,1,3,13,167814040,1002498
"凉皮先生（东四店）","牛肉饼","香酥油饼类",8,16,260,0,0,8,-1,8175,,1,5,13,210877320,1002498
"凉皮先生（东四店）","玫瑰紫薯饼","香酥油饼类",4,35,307,0,0,4,-1,-1,,1,5,13,170099787,1002498
"凉皮先生（东四店）","豆沙饼（甜）","香酥油饼类",4,44,400,0,0,4,-1,-1,,1,5,13,159710915,1002498
"凉皮先生（东四店）","香酥饼","香酥油饼类",4,136,1560,0,0,4,-1,-1,,1,5,13,156436325,1002498
"凉皮先生（东四店）","肉夹馍","香酥油饼类",9,538,3880,0,0,9,-1,9984546,,1,5,13,102510799,1002498
"凉皮先生（东四店）","焖面+茶叶蛋+秘制酸奶","实惠套餐",27,6,58,0,1,27,-1,-1,,1,1,13,170102291,1002498
"凉皮先生（东四店）","麻辣香锅海鲜饭（辣）","商务米饭套餐类",29,1,16,0,2,29,-1,9999978,,1,13,13,249209513,1002498
"凉皮先生（东四店）","照烧鸡腿饭","商务米饭套餐类",29,0,5,0,2,29,-1,9999987,,1,13,13,224648361,1002498
"凉皮先生（东四店）","东坡卤肉饭","商务米饭套餐类",26,8,56,0,2,26,-1,88765,,1,13,13,212312691,1002498
"凉皮先生（东四店）","西红柿鸡蛋饭","商务米饭套餐类",20,8,53,0,2,20,-1,8721,,1,13,13,210361022,1002498
"凉皮先生（东四店）","酱爆菌菇饭（素食者最爱）","商务米饭套餐类",26,5,18,0,2,26,-1,-1,,1,13,13,168403421,1002498
"凉皮先生（东四店）","巴西烤肉饭（微辣）","商务米饭套餐类",26,5,29,0,2,26,-1,-1,,1,13,13,163764242,1002498
"凉皮先生（东四店）","鱼香肉丝饭（微辣）","商务米饭套餐类",26,4,28,0,2,26,-1,-1,,1,13,13,163766291,1002498
"凉皮先生（东四店）","土豆牛肉饭（微辣）","商务米饭套餐类",26,9,26,0,2,26,-1,-1,,1,13,13,153649183,1002498
"凉皮先生（东四店）","红烧排骨饭","商务米饭套餐类",26,5,20,0,2,26,-1,-1,,1,13,13,149830820,1002498
"凉皮先生（东四店）","糖醋排骨饭","商务米饭套餐类",26,5,24,0,2,26,-1,-1,,1,13,13,149410948,1002498
"凉皮先生（东四店）","麻辣香锅饭（辣）","商务米饭套餐类",26,9,23,0,2,26,-1,-1,,1,13,13,148929337,1002498
"凉皮先生（东四店）","米饭（可单点）","商务米饭套餐类",8,3,10,0,1,8,-1,-1,,1,13,13,141240382,1002498
"凉皮先生（东四店）","蒜香茄子饭","商务米饭套餐类",26,0,0,0,2,26,-1,9999998,,1,13,13,263232929,1002498
"凉皮先生（东四店）","西瓜+哈密瓜","鲜果切",12,8,143,0,1,12,-1,9999852,,1,2,13,255148768,1002498
"凉皮先生（东四店）","菠萝+金蜜瓜","鲜果切",12,4,77,0,1,12,-1,9999916,,1,2,13,255147945,1002498
"缘来赫赫小厨麻辣香锅","娃娃菜","热销",3,791,7044,0,0,3,-1,-1,,1,10,9,101571473,1003318
"缘来赫赫小厨麻辣香锅","金针菇","热销",4,541,5520,0,0,4,-1,-1,,1,10,9,101571488,1003318
"缘来赫赫小厨麻辣香锅","鱼豆腐","热销",5,642,5069,0,0,5,-1,-1,,1,10,9,101572523,1003318
"缘来赫赫小厨麻辣香锅","微辣底料！！！！！","热销",2,529,4556,0,1,2,-1,-1,,1,10,9,101532857,1003318
"缘来赫赫小厨麻辣香锅","宽粉","热销",3,510,4419,0,0,3,-1,-1,,1,10,9,101571496,1003318
"缘来赫赫小厨麻辣香锅","油豆皮","热销",4,492,4114,0,0,4,-1,-1,,1,10,9,101571471,1003318
"缘来赫赫小厨麻辣香锅","藕片","热销",3,496,4064,0,0,3,-1,-1,,1,10,9,101571487,1003318
"缘来赫赫小厨麻辣香锅","午餐肉","热销",5,348,3630,0,0,5,-1,-1,,1,10,9,101572526,1003318
"缘来赫赫小厨麻辣香锅","青笋片","热销",4,415,3285,0,0,4,-1,-1,,1,10,9,101571486,1003318
"缘来赫赫小厨麻辣香锅","西蓝花","热销",4,331,2788,0,0,4,-1,-1,,1,10,9,101571481,1003318
"缘来赫赫小厨麻辣香锅","素菜一份50克，荤菜一份50克，","底料加餐盒费",0,59,690,0,0,0,-1,-1,,1,6,9,103373982,1003318
"缘来赫赫小厨麻辣香锅","蒜香！！！！","底料加餐盒费",2,135,963,0,1,2,-1,-1,,1,6,9,101533599,1003318
"缘来赫赫小厨麻辣香锅","酱香！！！！","底料加餐盒费",2,157,1626,0,1,2,-1,-1,,1,6,9,101533367,1003318
"缘来赫赫小厨麻辣香锅","麻辣底料！！！！！","底料加餐盒费",2,310,2685,0,1,2,-1,-1,,1,6,9,101533176,1003318
"缘来赫赫小厨麻辣香锅","中辣底料！！！！","底料加餐盒费",2,231,1786,0,1,2,-1,-1,,1,6,9,101533009,1003318
"缘来赫赫小厨麻辣香锅","微辣底料！！！！！","底料加餐盒费",2,529,4556,0,1,2,-1,-1,,1,6,9,101532857,1003318
"缘来赫赫小厨麻辣香锅","五花肉","肉类",6,190,2335,0,0,6,-1,-1,,1,20,9,101572527,1003318
"缘来赫赫小厨麻辣香锅","培根","肉类",5,292,2742,0,0,5,-1,-1,,1,20,9,101572528,1003318
"缘来赫赫小厨麻辣香锅","午餐肉","肉类",5,348,3630,0,0,5,-1,-1,,1,20,9,101572526,1003318
"缘来赫赫小厨麻辣香锅","四川腊肠","肉类",5,34,1361,0,0,5,-1,-1,,1,20,9,215926825,1003318
"缘来赫赫小厨麻辣香锅","鸭胸肉","肉类",5,21,835,0,0,5,-1,-1,,1,20,9,212019364,1003318
"缘来赫赫小厨麻辣香锅","鸡胗","肉类",8,44,419,0,0,8,-1,-1,,1,20,9,153239083,1003318
"缘来赫赫小厨麻辣香锅","龙虾排","肉类",5,119,747,0,0,5,-1,-1,,1,20,9,108150968,1003318
"缘来赫赫小厨麻辣香锅","鱼豆腐","肉类",5,642,5069,0,0,5,-1,-1,,1,20,9,101572523,1003318
"缘来赫赫小厨麻辣香锅","鹌鹑蛋","肉类",5,278,2607,0,0,5,-1,-1,,1,20,9,101572524,1003318
"缘来赫赫小厨麻辣香锅","元肠","肉类",5,88,971,0,0,5,-1,-1,,1,20,9,101572525,1003318
"缘来赫赫小厨麻辣香锅","腊肉","肉类",6,106,989,0,0,6,-1,-1,,1,20,9,101572533,1003318
"缘来赫赫小厨麻辣香锅","撒尿牛丸","肉类",5,192,1493,0,0,5,-1,-1,,1,20,9,101572538,1003318
"缘来赫赫小厨麻辣香锅","千页豆腐","肉类",5,176,1709,0,0,5,-1,-1,,1,20,9,101572539,1003318
"缘来赫赫小厨麻辣香锅","甜不辣","肉类",5,135,970,0,0,5,-1,-1,,1,20,9,101572540,1003318
"缘来赫赫小厨麻辣香锅","骨肉相连","肉类",5,139,1153,0,0,5,-1,-1,,1,20,9,101572549,1003318
"缘来赫赫小厨麻辣香锅","鸡脆骨","肉类",5,87,745,0,0,5,-1,-1,,1,20,9,101572555,1003318
"缘来赫赫小厨麻辣香锅","牙签肉","肉类",5,106,1118,0,0,5,-1,-1,,1,20,9,101572556,1003318
"缘来赫赫小厨麻辣香锅","鸭胗片","肉类",8,14,143,0,0,8,-1,-1,,1,20,9,153173351,1003318
"缘来赫赫小厨麻辣香锅","炸鸡块","肉类",7,17,304,0,0,7,-1,-1,,1,20,9,153175197,1003318
"缘来赫赫小厨麻辣香锅","鸭肠","肉类",7,37,378,0,0,7,-1,-1,,1,20,9,153180035,1003318
"缘来赫赫小厨麻辣香锅","蟹棒","海鲜类",5,109,1016,0,0,5,-1,-1,,1,9,9,101572535,1003318
"缘来赫赫小厨麻辣香锅","章鱼丸","海鲜类",5,82,620,0,0,5,-1,-1,,1,9,9,101572536,1003318
"缘来赫赫小厨麻辣香锅","墨鱼花","海鲜类",5,56,487,0,0,5,-1,-1,,1,9,9,101572547,1003318
"缘来赫赫小厨麻辣香锅","毛肚","海鲜类",7,162,1129,0,0,7,-1,-1,,1,9,9,101572551,1003318
"缘来赫赫小厨麻辣香锅","百叶","海鲜类",6,179,995,0,0,6,-1,-1,,1,9,9,101572552,1003318
"缘来赫赫小厨麻辣香锅","鱿鱼须","海鲜类",7,88,606,0,0,7,-1,-1,,1,9,9,101572873,1003318
"缘来赫赫小厨麻辣香锅","大虾","海鲜类",10,53,338,0,0,10,-1,-1,,1,9,9,101572874,1003318
"缘来赫赫小厨麻辣香锅","羊肉","海鲜类",8,47,343,0,0,8,-1,-1,,1,9,9,101572876,1003318
"缘来赫赫小厨麻辣香锅","牛肉","海鲜类",8,137,992,0,0,8,-1,-1,,1,9,9,101572877,1003318
"缘来赫赫小厨麻辣香锅","素丸子","素菜类",4,17,1082,0,0,4,-1,-1,,1,23,9,251507357,1003318
"缘来赫赫小厨麻辣香锅","炸豆腐50克","素菜类",4,44,633,0,0,4,-1,-1,,1,23,9,182507098,1003318
"缘来赫赫小厨麻辣香锅","油面筋","素菜类",5,67,502,0,0,5,-1,-1,,1,23,9,153178430,1003318
"缘来赫赫小厨麻辣香锅","粉丝","素菜类",3,153,1707,0,0,3,-1,-1,,1,23,9,103936322,1003318
"缘来赫赫小厨麻辣香锅","油豆皮","素菜类",4,492,4114,0,0,4,-1,-1,,1,23,9,101571471,1003318
"缘来赫赫小厨麻辣香锅","娃娃菜","素菜类",3,791,7044,0,0,3,-1,-1,,1,23,9,101571473,1003318
"缘来赫赫小厨麻辣香锅","油麦菜","素菜类",3,270,2482,0,0,3,-1,-1,,1,23,9,101571474,1003318
"缘来赫赫小厨麻辣香锅","圆生菜","素菜类",3,219,2570,0,0,3,-1,-1,,1,23,9,101571476,1003318
"缘来赫赫小厨麻辣香锅","油菜","素菜类",3,127,1187,0,0,3,-1,-1,,1,23,9,101571477,1003318
"缘来赫赫小厨麻辣香锅","蒿子秆","素菜类",3,159,1705,0,0,3,-1,-1,,1,23,9,101571478,1003318
"缘来赫赫小厨麻辣香锅","菠菜","素菜类",3,193,1814,0,0,3,-1,-1,,1,23,9,101571479,1003318
"缘来赫赫小厨麻辣香锅","西蓝花","素菜类",4,331,2788,0,0,4,-1,-1,,1,23,9,101571481,1003318
"缘来赫赫小厨麻辣香锅","菜花","素菜类",3,150,1623,0,0,3,-1,-1,,1,23,9,101571482,1003318
"缘来赫赫小厨麻辣香锅","地瓜片","素菜类",3,140,1060,0,0,3,-1,-1,,1,23,9,101571485,1003318
"缘来赫赫小厨麻辣香锅","青笋片","素菜类",4,415,3285,0,0,4,-1,-1,,1,23,9,101571486,1003318
"缘来赫赫小厨麻辣香锅","藕片","素菜类",3,496,4064,0,0,3,-1,-1,,1,23,9,101571487,1003318
"缘来赫赫小厨麻辣香锅","海带扣","素菜类",3,236,2051,0,0,3,-1,-1,,1,23,9,101571492,1003318
"缘来赫赫小厨麻辣香锅","魔芋丝","素菜类",3,214,1625,0,0,3,-1,-1,,1,23,9,101571495,1003318
"缘来赫赫小厨麻辣香锅","宽粉","素菜类",3,510,4419,0,0,3,-1,-1,,1,23,9,101571496,1003318
"缘来赫赫小厨麻辣香锅","豆芽菜","素菜类",3,153,1322,0,0,3,-1,-1,,1,23,9,101571498,1003318
"缘来赫赫小厨麻辣香锅","鸭血","素菜类",3,229,1991,0,0,3,-1,-1,,1,23,9,101571501,1003318
"缘来赫赫小厨麻辣香锅","干豆皮","素菜类",3,290,2279,0,0,3,-1,-1,,1,23,9,101571503,1003318
"缘来赫赫小厨麻辣香锅","冬笋","素菜类",3,170,1102,0,0,3,-1,-1,,1,23,9,101571508,1003318
"缘来赫赫小厨麻辣香锅","平菇","菌类",4,217,2091,0,0,4,-1,-1,,1,6,9,101571490,1003318
"缘来赫赫小厨麻辣香锅","香菇","菌类",4,205,1448,0,0,4,-1,-1,,1,6,9,101571489,1003318
"缘来赫赫小厨麻辣香锅","金针菇","菌类",4,541,5520,0,0,4,-1,-1,,1,6,9,101571488,1003318
"缘来赫赫小厨麻辣香锅","罗汉笋","菌类",4,129,963,0,0,4,-1,-1,,1,6,9,101571472,1003318
"缘来赫赫小厨麻辣香锅","腐竹","菌类",4,292,2134,0,0,4,-1,-1,,1,6,9,101571506,1003318
"缘来赫赫小厨麻辣香锅","木耳","菌类",3,271,2218,0,0,3,-1,-1,,1,6,9,101571493,1003318
"缘来赫赫小厨麻辣香锅","麻辣香锅面（单人套餐）","主食",31,14,215,0,0,31,-1,-1,,1,2,9,212317511,1003318
"缘来赫赫小厨麻辣香锅","米饭#####","主食",2,881,14637,0,0.3,2,-1,-1,,1,2,9,142386475,1003318
"缘来赫赫小厨麻辣香锅","三生三世单人套餐(带米饭哦)","套餐系列",31,20,544,0,1,31,-1,-1,,1,1,9,237417488,1003318
"缘来赫赫小厨麻辣香锅","三生三世单人套餐","金牌套餐",31,1,121,0,1.5,31,-1,-1,,1,1,9,238301100,1003318
"dudu私房煲仔饭","梅子酱烧鸭香肠饭+副菜一盒","热销",28,653,2231,1,0,0,0,0,4.61折 每单限500份,0,10,9,98659360,1010346
"dudu私房煲仔饭","麻婆茄子鸡香肠饭+副菜一盒","热销",26,385,1780,1,0,0,0,0,3.81折 每单限1份,0,10,9,98659158,1010346
"dudu私房煲仔饭","西西里浓香芝士饭+副菜一盒","热销",28,391,1207,1,0,0,0,0,6折 每单限500份,0,10,9,121276857,1010346
"dudu私房煲仔饭","蜜汁叉烧香肠饭+副菜一盒","热销",28,585,1045,1,0,0,0,0,6折 每单限500份,0,10,9,98659728,1010346
"dudu私房煲仔饭","美式鸡排香肠饭+副菜一盒","热销",28,342,825,1,0,0,0,0,6折 每单限500份,0,10,9,98660324,1010346
"dudu私房煲仔饭","黑椒扒肉香肠饭~副菜一盒","热销",26,125,765,1,0,0,0,0,6折 每单限1000份,0,10,9,194781536,1010346
"dudu私房煲仔饭","糖醋里脊香肠饭+副菜一盒","热销",26,48,715,1,0,0,0,0,6折 每单限1000份,0,10,9,225620970,1010346
"dudu私房煲仔饭","私房香炸小鸡腿/对","热销",8,169,475,0,0,8,-1,994,,1,10,9,98658357,1010346
"dudu私房煲仔饭","娘子烤肉香肠饭+副菜一盒","热销",26,180,375,1,0,0,0,0,6折 每单限500份,0,10,9,105899022,1010346
"dudu私房煲仔饭","+8元升级为（奶茶+煲仔饭套餐）","热销",8,173,294,0,0,8,-1,997,,1,10,9,100579336,1010346
"dudu私房煲仔饭","五星文字评论～送汇源果汁1瓶","五星就赠",0,280,318,0,0,0,-1,1,,1,1,9,169996885,1010346
"dudu私房煲仔饭","招牌港式奶茶（茶味重）","真茶真料",12,30,60,0,0,12,-1,998,,1,4,9,144754139,1010346
"dudu私房煲仔饭","来自荷兰的奶源","真茶真料",99,0,0,0,0,99,-1,1000,,1,4,9,144754180,1010346
"dudu私房煲仔饭","来自斯里兰卡的红茶","真茶真料",99,0,0,0,0,99,-1,1000,,1,4,9,144754244,1010346
"dudu私房煲仔饭","手拉奶茶味道更丝滑","真茶真料",99,0,0,0,0,99,-1,1000,,1,4,9,144752822,1010346
"dudu私房煲仔饭","+8元升级为（奶茶+煲仔饭套餐）","套餐升级",8,173,294,0,0,8,-1,997,,1,2,9,100579336,1010346
"dudu私房煲仔饭","+10RMB升级为（煲仔饭+红豆仙草套餐）","套餐升级",10,64,138,0,0,10,-1,997,,1,2,9,125646741,1010346
"dudu私房煲仔饭","煲仔饭伴侣酱油包","代购酱油",1,259,581,0,0,1,-1,978,,1,3,9,109855927,1010346
"dudu私房煲仔饭","食品来源","代购酱油",0,4,0,0,0,0,-1,1000,,1,3,9,130638771,1010346
"dudu私房煲仔饭","食品的来源","代购酱油",0,2,0,0,0,0,-1,1000,,1,3,9,130639100,1010346
"dudu私房煲仔饭","素麻辣香锅（小份）","助餐小食",8,4,33,0,0,8,-1,992,,1,7,9,276513540,1010346
"dudu私房煲仔饭","麻辣鸭头","助餐小食",9,17,78,0,1,9,-1,1000,,1,7,9,150767562,1010346
"dudu私房煲仔饭","私房香炸小鸡腿/对","助餐小食",8,169,475,0,0,8,-1,994,,1,7,9,98658357,1010346
"dudu私房煲仔饭","蜜汁芥末炸鸡（小份）","助餐小食",10,3,35,0,0,10,-1,996,,1,7,9,276521245,1010346
"dudu私房煲仔饭","香甜玉米杯","助餐小食",6,35,134,0,0,6,-1,1000,,1,7,9,203307840,1010346
"dudu私房煲仔饭","麻辣油豆皮","助餐小食",8,66,113,0,0,8,-1,999,,1,7,9,98662343,1010346
"dudu私房煲仔饭","麻辣魔芋丝","助餐小食",6,50,86,0,0,6,-1,999,,1,7,9,98662374,1010346
"dudu私房煲仔饭","港式金牌烧鸭","家庭熟食",38,12,34,0,1,38,-1,999,,1,4,9,101494591,1010346
"dudu私房煲仔饭","蜜汁叉烧猪颈肉","家庭熟食",48,6,4,0,1,48,-1,1000,,1,4,9,101481848,1010346
"dudu私房煲仔饭","美式炸鸡排","家庭熟食",38,3,3,0,1,38,-1,1000,,1,4,9,101484139,1010346
"dudu私房煲仔饭","广式腊肠","家庭熟食",32,6,7,0,1,32,-1,1000,,1,4,9,101484700,1010346
"dudu私房煲仔饭","红豆烧仙草","靓汤靓粥",12,32,105,0,0,12,-1,1000,,1,2,9,125647171,1010346
"dudu私房煲仔饭","冰镇南瓜粥","靓汤靓粥",8,2,67,0,0,8,-1,1000,,1,2,9,251366474,1010346
"dudu私房煲仔饭","手制奶茶","时尚饮品",12,22,21,0,0,12,-1,1000,,1,3,9,99463287,1010346
"dudu私房煲仔饭","可口可乐","时尚饮品",5,18,105,0,0,5,-1,1000,,1,3,9,139350062,1010346
"dudu私房煲仔饭","汇源鲜果饮（单点不配送）","时尚饮品",2,30,228,0,0,2,-1,996,,1,3,9,169520587,1010346
"湘乡食堂","花卷","热销",2,100,1486,0,0.1,2,-1,-1,,1,10,11,170371133,1021936
"湘乡食堂","手撕包菜","热销",5,129,977,0,1,5,-1,-1,,1,10,11,99411591,1021936
"湘乡食堂","小炒肉","热销",16,86,955,0,1,16,-1,-1,,1,10,11,170372890,1021936
"湘乡食堂","蒸水蛋","热销",5,101,943,0,1,5,-1,-1,,1,10,11,99411594,1021936
"湘乡食堂","香芹土豆丝","热销",9,21,641,0,1,9,-1,-1,,1,10,11,240227613,1021936
"湘乡食堂","湘味茄子煲","热销",15,28,622,0,1,15,-1,-1,,1,10,11,237193962,1021936
"湘乡食堂","小炒肉+茄子煲饭【赠小米粥或豆浆】套餐","热销",28,22,491,0,2,28,-1,-1,,1,10,11,167300109,1021936
"湘乡食堂","茶鸡旦","热销",2.5,21,262,0,0.1,2.5,-1,-1,,1,10,11,105841973,1021936
"湘乡食堂","扬州炒饭","热销",12,10,255,0,1,12,-1,-1,,1,10,11,237217133,1021936
"湘乡食堂","現磨豆浆","热销",1.5,19,259,0,0.5,1.5,-1,-1,,1,10,11,148068251,1021936
"湘乡食堂","煮鸡蛋","早餐",3,2,9,1,0.1,3,-1,-1,,1,8,11,214738787,1021936
"湘乡食堂","泡菜","早餐",4,1,3,1,1,4,-1,-1,,1,8,11,214730142,1021936
"湘乡食堂","拌豆腐丝","早餐",7,1,2,1,1,7,-1,-1,,1,8,11,214727967,1021936
"湘乡食堂","豆浆","早餐",3,1,9,1,0.5,3,-1,-1,,1,8,11,214725402,1021936
"湘乡食堂","大馒头+小菜","早餐",2,2,3,1,0.2,2,-1,-1,,1,8,11,214712796,1021936
"湘乡食堂","豆腐脑","早餐",4,2,14,1,1,4,-1,-1,,1,8,11,214477688,1021936
"湘乡食堂","大素包子","早餐",3,3,14,1,0.1,3,-1,-1,,1,8,11,214473844,1021936
"湘乡食堂","大肉包子","早餐",3,4,21,1,0.1,3,-1,-1,,1,8,11,214473171,1021936
"湘乡食堂","烤乌江鱼(香辣)","新品上市",68,2,27,0,2,68,-1,-1,,1,12,11,219881232,1021936
"湘乡食堂","烤鱼(豆豉味)","新品上市",68,6,26,0,5,68,-1,-1,,1,12,11,197267015,1021936
"湘乡食堂","烤鱼(香辣味)","新品上市",68,5,19,0,5,68,-1,-1,,1,12,11,197265948,1021936
